rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202004128152486,WATRLMN,,08:35,,,08:35,,,,,,,,,false,,,08:34,,
202004128152486,VAUXHLM,,,,08:37,,,,,,,false,,,,,08:37,,,
202004128152486,CLPHMJM,,08:45,08:44,,08:45,,,false,,,,,,false,08:42,,08:45,,
202004128152486,ERLFLD,,,,08:48,,,,,08:47,,false,,,,,,,,
202004128152486,WDON,,,,08:52,,,,,,,false,,,,,08:48,,,
202004128152486,RAYNSPK,,,,08:53,,,,,08:49,,false,,,,,,,,
202004128152486,NEWMLDN,,,,08:55,,,,,,,false,,,,,08:51,,,
202004128152486,SURBITN,,,,08:57,,,,,,,false,,,,,08:51,,,
202004128152486,BRLANDS,,,,08:56,,,,,,,false,,,,,08:51,,,
202004128152486,HCRTJN,,,,08:58:30,,,,,,,false,,,,,08:52,,,
202004128152486,ESHER,,,,08:59,,,,,,,false,,,,,08:53,,,
202004128152486,HERSHAM,,,,09:00,,,,,,,false,,,,,08:55,,,
202004128152486,WONT,,,,09:01,,,,,,,false,,,,,08:55,,,
202004128152486,WEYBDGE,,,,09:03:30,,,,,,,false,,,,,08:58,,,
202004128152486,BYFLANH,,,,09:04,,,,,08:58,,false,,,,,,,,
202004128152486,WBYFLET,,,,09:05,,,,,,,false,,,,,08:59,,,
202004128152486,WOKING,09:08,09:09,09:08,,09:09:30,,,false,,,,,,false,09:04,,09:08,,
202004128152486,WOKINGJ,,,,09:10:30,,,,,,,false,,,,,09:09,,,
202004128152486,FRBRMN,,,,09:17,,,,,,,false,,,,,09:15,,,
202004128152486,FLEET,,,,09:19,,,,,,,false,,,,,09:17,,,
202004128152486,WNCFILD,,,,09:21,,,,,,,false,,,,,09:19,,,
202004128152486,HOOK,,,,09:23,,,,,,,false,,,,,09:21,,,
202004128152486,BSNGSTK,09:28,09:29,09:27:30,,09:29:30,,,false,,,,,,false,09:26,,09:28,,
202004128152486,WRTINGJ,,,,09:33,,,,,,,false,,,,,09:32,,,
202004128152486,MCHLDVR,,,,09:39,,,,,,,false,,,,,09:38,,,
202004128152486,WALRSAL,,,,09:41,,,,,09:40,,false,,,,,,,,
202004128152486,WNCHSTR,09:45,09:46,09:44:30,,09:46,,,false,,,,,,false,09:44,,09:45,,
202004128152486,SHAWFDJ,,,,09:49,,,,,09:48,,false,,,,,,,,
202004128152486,SHAWFD,,,,09:49:30,,,,,,,false,,,,,09:49,,,
202004128152486,ELGH,,,,09:52,,,,,,,false,,,,,09:51,,,
202004128152486,SOTPKWY,09:54,09:55,09:53:30,,09:55,,,false,,,,,,false,09:54,,09:55,,
202004128152486,SWYTHLN,,,,09:56,,,,,,,false,,,,,09:56,,,
202004128152486,STDENYS,,,,09:58,,,,,,,false,,,,,09:58,,,
202004128152486,NTHMJN,,,,09:59,,,,,,,false,,,,,09:59,,,
202004128152486,SOTON,10:02,10:03,10:01:30,,10:03:30,,,false,,,,,,false,10:01,,10:02,,
202004128152486,REDBDGE,,,,10:07,,,,,,,false,,,,,10:06,,,
202004128152486,TOTTON,,,,10:07:30,,,,,,,false,,,,,10:08,,,
202004128152486,LYNDHRD,,,,10:10,,,,,,,false,,,,,10:11,,,
202004128152486,BLIEURD,,,,10:12,,,,,,,false,,,,,10:14,,,
202004128152486,BKNHRST,10:17,10:18,10:16:30,,10:18,,,false,,,,,,false,10:18,,10:19,,
202004128152486,SWAY,,,,10:20,,,,,,,false,,,,,10:22,,,
202004128152486,NMILTON,10:24,10:25,10:24,,10:25,,,false,,,,,,false,10:25,,10:25,,
202004128152486,HINTONA,,,,10:27,,,,,,,false,,,,,10:27,,,
202004128152486,CHRISTC,,,,10:30,,,,,,,false,,,,,10:30,,,
202004128152486,BOMO,10:35,10:39,10:34:30,,10:39,,,false,,,,,,false,10:35,,10:38,,
202004128152486,BRANKSM,10:44,10:44,10:43:30,,10:44,,,false,,,,,,false,10:43,,10:44,,
202004128152486,PSTONE,10:47,10:47,10:46:30,,10:47,,,false,,,,,,false,10:46,,10:47,,
202004128152486,POOLE,10:50,10:51,10:50,,10:51:30,,,false,,,,,,false,10:50,,10:52,,
202004128152486,HMWTHY,10:56,10:56,10:55:30,,10:56:30,,,false,,,,,,false,10:55,,10:56,,
202004128152486,HOLTONH,,,,10:59,,,,,,,false,,,,,10:59,,,
202004128152486,WARHAM,11:02,11:03,11:02,,11:03:30,,,false,,,,,,false,11:01,,11:02,,
202004128152486,WOOL,11:09,11:10,11:09,,11:10,,,false,,,,,,false,11:07,,11:09,,
202004128152486,MORETON,11:16,11:16,11:15:30,,11:16:30,,,false,,,,,,false,11:13,,11:14,,
202004128152486,DRCHS,11:23,11:24,11:23,,11:24:30,,,false,,,,,,false,11:21,,11:23,,
202004128152486,DRCHJN,,,,11:25:30,,,,,11:24,,false,,,,,,,,
202004128152486,UPWEY,11:31,11:31,11:30:30,,11:31,,,false,,,,,,false,11:30,,11:30,,
202004128152486,WEYMTH,11:35,,11:35,,,,,false,,,,,,,11:33,,,,
202004128152488,WATRLMN,,12:35,,,12:35,,,,,,,,,false,,,12:34,,
202004128152488,VAUXHLM,,,,12:37,,,,,,,false,,,,,12:37,,,
202004128152488,CLPHMJM,,12:45,12:44,,12:45,,,false,,,,,,false,12:41,,12:41,,
202004128152488,ERLFLD,,,,12:48,,,,,12:43,,false,,,,,,,,
202004128152488,WDON,,,,12:52,,,,,,,false,,,,,12:45,,,
202004128152488,WDONWJ,,,,12:53,,,,,12:46,,false,,,,,,,,
202004128152488,NEWMLDN,,,,12:55:30,,,,,,,false,,,,,12:47,,,
202004128152488,BRLANDS,,,,12:56,,,,,,,false,,,,,12:47,,,
202004128152488,SURBITN,,,,12:57:30,,,,,,,false,,,,,12:48,,,
202004128152488,HCRTJN,,,,12:58:30,,,,,,,false,,,,,12:49,,,
202004128152488,ESHER,,,,12:59,,,,,,,false,,,,,12:50,,,
202004128152488,HERSHAM,,,,13:00,,,,,,,false,,,,,12:51,,,
202004128152488,WONT,,,,13:01,,,,,,,false,,,,,12:52,,,
202004128152488,WEYBDGE,,,,13:02,,,,,,,false,,,,,12:53,,,
202004128152488,BYFLANH,,,,13:03,,,,,12:54,,false,,,,,,,,
202004128152488,WBYFLET,,,,13:04,,,,,,,false,,,,,12:54,,,
202004128152488,WOKING,13:07,13:08,13:07,,13:08:30,,,false,,,,,,false,12:58,,13:07,,
202004128152488,WOKINGJ,,,,13:09:30,,,,,,,false,,,,,13:08,,,
202004128152488,FRBRMN,,,,13:15:30,,,,,,,false,,,,,13:14,,,
202004128152488,FLEET,,,,13:17,,,,,,,false,,,,,13:17,,,
202004128152488,WNCFILD,,,,13:20,,,,,,,false,,,,,13:18,,,
202004128152488,HOOK,,,,13:21,,,,,,,false,,,,,13:20,,,
202004128152488,BSNGSTK,13:26,13:28,13:26,,13:28,,,false,,,,,,false,13:25,,13:27,,
202004128152488,WRTINGJ,,,,13:31:30,,,,,,,false,,,,,13:31,,,
202004128152488,MCHLDVR,,,,13:37,,,,,,,false,,,,,13:37,,,
202004128152488,WALRSAL,,,,13:39:30,,,,,13:40,,false,,,,,,,,
202004128152488,WNCHSTR,13:43,13:44,13:43,,13:44:30,,,false,,,,,,false,13:43,,13:44,,
202004128152488,SHAWFDJ,,,,13:47:30,,,,,13:47,,false,,,,,,,,
202004128152488,SHAWFD,,,,13:48,,,,,,,false,,,,,13:47,,,
202004128152488,ELGH,,,,13:50:30,,,,,,,false,,,,,13:49,,,
202004128152488,SOTPKWY,13:52,13:53,13:52,,13:53:30,,,false,,,,,,false,13:53,,13:54,,
202004128152488,SWYTHLN,,,,13:54,,,,,,,false,,,,,13:55,,,
202004128152488,STDENYS,,,,13:56:30,,,,,,,false,,,,,13:57,,,
202004128152488,NTHMJN,,,,13:57:30,,,,,,,false,,,,,13:58,,,
202004128152488,SOTON,14:00,14:03,14:00,,14:03,,,false,,,,,,false,14:00,,14:02,,
202004128152488,REDBDGE,,,,14:06:30,,,,,,,false,,,,,14:06,,,
202004128152488,TOTTON,,,,14:07,,,,,,,false,,,,,14:07,,,
202004128152488,LYNDHRD,,,,14:09,,,,,,,false,,,,,14:10,,,
202004128152488,BLIEURD,,,,14:11,,,,,,,false,,,,,14:11,,,
202004128152488,BKNHRST,14:16,14:17,14:16,,14:17:30,,,false,,,,,,false,14:15,,14:16,,
202004128152488,SWAY,,,,14:20,,,,,,,false,,,,,14:20,,,
202004128152488,NMILTON,14:24,14:24,14:23:30,,14:24:30,,,false,,,,,,false,14:22,,14:23,,
202004128152488,HINTONA,,,,14:26,,,,,,,false,,,,,14:25,,,
202004128152488,CHRISTC,,,,14:30,,,,,,,false,,,,,14:28,,,
202004128152488,BOMO,14:34,14:39,14:34,,14:39,,,false,,,,,,false,14:33,,14:41,,
202004128152488,BRANKSM,14:44,14:44,14:43:30,,14:44,,,false,,,,,,false,14:46,,14:47,,
202004128152488,PSTONE,14:47,14:47,14:46:30,,14:47,,,false,,,,,,false,14:49,,14:50,,
202004128152488,POOLE,14:50,14:51,14:50,,14:51:30,,,false,,,,,,false,14:53,,14:54,,
202004128152488,HMWTHY,14:56,14:56,14:55:30,,14:56:30,,,false,,,,,,false,14:57,,14:59,,
202004128152488,HOLTONH,,,,14:59,,,,,,,false,,,,,15:02,,,
202004128152488,WARHAM,15:02,15:03,15:02,,15:03:30,,,false,,,,,,false,15:04,,15:05,,
202004128152488,WOOL,15:09,15:10,15:09,,15:10,,,false,,,,,,false,15:10,,15:11,,
202004128152488,MORETON,15:16,15:16,15:15:30,,15:16:30,,,false,,,,,,false,15:15,,15:15,,
202004128152488,DRCHS,15:23,15:24,15:23,,15:24:30,,,false,,,,,,false,15:23,,15:24,,
202004128152488,DRCHJN,,,,15:25:30,,,,,15:25,,false,,,,,,,,
202004128152488,UPWEY,15:31,15:31,15:30:30,,15:31,,,false,,,,,,false,15:31,,15:32,,
202004128152488,WEYMTH,15:35,,15:35,,,,,false,,,,,,,15:34,,,,
202004128152489,WATRLMN,,16:35,,,16:35,,,,,,,,,false,,,16:34,,
202004128152489,VAUXHLM,,,,16:37,,,,,,,false,,,,,16:37,,,
202004128152489,CLPHMJM,,16:42,16:41:30,,16:42:30,,,false,,,,,,false,16:41,,16:42,,
202004128152489,ERLFLD,,,,16:46,,,,,16:44,,false,,,,,,,,
202004128152489,WDON,,,,16:50:30,,,,,,,false,,,,,16:45,,,
202004128152489,RAYNSPK,,,,16:52,,,,,16:46,,false,,,,,,,,
202004128152489,NEWMLDN,,,,16:54,,,,,,,false,,,,,16:48,,,
202004128152489,SURBITN,,,,16:56,,,,,,,false,,,,,16:48,,,
202004128152489,BRLANDS,,,,16:55,,,,,,,false,,,,,16:48,,,
202004128152489,HCRTJN,,,,16:57,,,,,,,false,,,,,16:50,,,
202004128152489,ESHER,,,,16:57:30,,,,,,,false,,,,,16:50,,,
202004128152489,HERSHAM,,,,16:58,,,,,,,false,,,,,16:51,,,
202004128152489,WONT,,,,16:59,,,,,,,false,,,,,16:52,,,
202004128152489,WEYBDGE,,,,17:01,,,,,,,false,,,,,16:53,,,
202004128152489,BYFLANH,,,,17:02,,,,,16:54,,false,,,,,,,,
202004128152489,WBYFLET,,,,17:03,,,,,,,false,,,,,16:54,,,
202004128152489,WOKING,17:06,17:07,17:05:30,,17:07:30,,,false,,,,,,false,17:00,,17:06,,
202004128152489,WOKINGJ,,,,17:08:30,,,,,,,false,,,,,17:07,,,
202004128152489,FRBRMN,,,,17:15,,,,,,,false,,,,,17:13,,,
202004128152489,FLEET,,,,17:17,,,,,,,false,,,,,17:16,,,
202004128152489,WNCFILD,,,,17:19,,,,,,,false,,,,,17:17,,,
202004128152489,HOOK,,,,17:21,,,,,,,false,,,,,17:19,,,
202004128152489,BSNGSTK,17:26,17:28,17:25:30,,17:28,,,false,,,,,,false,17:24,,17:27,,
202004128152489,WRTINGJ,,,,17:31:30,,,,,,,false,,,,,17:30,,,
202004128152489,MCHLDVR,,,,17:37,,,,,,,false,,,,,17:36,,,
202004128152489,WALRSAL,,,,17:39:30,,,,,17:38,,false,,,,,,,,
202004128152489,WNCHSTR,17:43,17:44,17:43,,17:44:30,,,false,,,,,,false,17:41,,17:44,,
202004128152489,SHAWFDJ,,,,17:47:30,,,,,17:47,,false,,,,,,,,
202004128152489,SHAWFD,,,,17:48,,,,,,,false,,,,,17:47,,,
202004128152489,ELGH,,,,17:50:30,,,,,,,false,,,,,17:49,,,
202004128152489,SOTPKWY,17:52,17:53,17:52,,17:53:30,,,false,,,,,,false,17:52,,17:53,,
202004128152489,SWYTHLN,,,,17:54,,,,,,,false,,,,,17:54,,,
202004128152489,STDENYS,,,,17:56:30,,,,,,,false,,,,,17:56,,,
202004128152489,NTHMJN,,,,17:57:30,,,,,,,false,,,,,17:57,,,
202004128152489,SOTON,18:00,18:03,18:00,,18:03,,,false,,,,,,false,17:59,,18:02,,
202004128152489,REDBDGE,,,,18:06:30,,,,,,,false,,,,,18:05,,,
202004128152489,TOTTON,,,,18:07,,,,,,,false,,,,,18:07,,,
202004128152489,LYNDHRD,,,,18:09,,,,,,,false,,,,,18:09,,,
202004128152489,BLIEURD,,,,18:11,,,,,,,false,,,,,18:11,,,
202004128152489,BKNHRST,18:16,18:17,18:16,,18:17:30,,,false,,,,,,false,18:15,,18:16,,
202004128152489,SWAY,,,,18:20,,,,,,,false,,,,,18:20,,,
202004128152489,NMILTON,18:24,18:24,18:23:30,,18:24:30,,,false,,,,,,false,18:22,,18:23,,
202004128152489,HINTONA,,,,18:26,,,,,,,false,,,,,18:26,,,
202004128152489,CHRISTC,,,,18:30,,,,,,,false,,,,,18:29,,,
202004128152489,BOMO,18:34,18:39,18:34,,18:39,,,false,,,,,,false,18:34,,18:38,,
202004128152489,BRANKSM,18:44,18:44,18:43:30,,18:44,,,false,,,,,,false,18:43,,18:44,,
202004128152489,PSTONE,18:47,18:47,18:46:30,,18:47,,,false,,,,,,false,18:46,,18:47,,
202004128152489,POOLE,18:50,18:51,18:50,,18:51:30,,,false,,,,,,false,18:50,,18:51,,
202004128152489,HMWTHY,18:56,18:56,18:55:30,,18:56:30,,,false,,,,,,false,18:54,,18:56,,
202004128152489,HOLTONH,,,,18:59,,,,,,,false,,,,,18:59,,,
202004128152489,WARHAM,19:02,19:03,19:02,,19:03:30,,,false,,,,,,false,19:01,,19:03,,
202004128152489,WOOL,19:09,19:10,19:09,,19:10,,,false,,,,,,false,19:07,,19:09,,
202004128152489,MORETON,19:16,19:16,19:15:30,,19:16:30,,,false,,,,,,false,19:13,,19:14,,
202004128152489,DRCHS,19:23,19:24,19:23,,19:24:30,,,false,,,,,,false,19:21,,19:23,,
202004128152489,DRCHJN,,,,19:25:30,,,,,19:24,,false,,,,,,,,
202004128152489,UPWEY,19:31,19:31,19:30:30,,19:31,,,false,,,,,,false,19:30,,19:31,,
202004128152489,WEYMTH,19:35,,19:35,,,,,false,,,,,,,19:33,,,,
202004128152491,WATRLMN,,17:35,,,17:35,,,,,,,,,false,,,17:34,,
202004128152491,VAUXHLM,,,,17:37,,,,,,,false,,,,,17:37,,,
202004128152491,CLPHMJM,,17:42,17:41:30,,17:42:30,,,false,,,,,,false,17:41,,17:43,,
202004128152491,ERLFLD,,,,17:46,,,,,17:45,,false,,,,,,,,
202004128152491,WDON,,,,17:50:30,,,,,,,false,,,,,17:46,,,
202004128152491,RAYNSPK,,,,17:52,,,,,17:47,,false,,,,,,,,
202004128152491,NEWMLDN,,,,17:54,,,,,,,false,,,,,17:49,,,
202004128152491,SURBITN,,,,17:56,,,,,,,false,,,,,17:49,,,
202004128152491,BRLANDS,,,,17:55,,,,,,,false,,,,,17:49,,,
202004128152491,HCRTJN,,,,17:57,,,,,,,false,,,,,17:50,,,
202004128152491,ESHER,,,,17:57:30,,,,,,,false,,,,,17:51,,,
202004128152491,HERSHAM,,,,17:58,,,,,,,false,,,,,17:52,,,
202004128152491,WONT,,,,17:59,,,,,,,false,,,,,17:53,,,
202004128152491,WEYBDGE,,,,18:01,,,,,,,false,,,,,17:54,,,
202004128152491,BYFLANH,,,,18:02,,,,,17:55,,false,,,,,,,,
202004128152491,WBYFLET,,,,18:03,,,,,,,false,,,,,17:55,,,
202004128152491,WOKING,18:06,18:07,18:05:30,,18:07:30,,,false,,,,,,false,18:01,,18:06,,
202004128152491,WOKINGJ,,,,18:08:30,,,,,,,false,,,,,18:07,,,
202004128152491,FRBRMN,,,,18:15,,,,,,,false,,,,,18:13,,,
202004128152491,FLEET,,,,18:17,,,,,,,false,,,,,18:16,,,
202004128152491,WNCFILD,,,,18:19,,,,,,,false,,,,,18:17,,,
202004128152491,HOOK,,,,18:21,,,,,,,false,,,,,18:19,,,
202004128152491,BSNGSTK,18:26,18:28,18:25:30,,18:28,,,false,,,,,,false,18:24,,18:27,,
202004128152491,WRTINGJ,,,,18:31:30,,,,,,,false,,,,,18:30,,,
202004128152491,MCHLDVR,,,,18:37,,,,,,,false,,,,,18:36,,,
202004128152491,WALRSAL,,,,18:39:30,,,,,18:38,,false,,,,,,,,
202004128152491,WNCHSTR,18:43,18:44,18:43,,18:44:30,,,false,,,,,,false,18:41,,18:43,,
202004128152491,SHAWFDJ,,,,18:47:30,,,,,18:46,,false,,,,,,,,
202004128152491,SHAWFD,,,,18:48,,,,,,,false,,,,,18:47,,,
202004128152491,ELGH,,,,18:50:30,,,,,,,false,,,,,18:49,,,
202004128152491,SOTPKWY,18:52,18:53,18:52,,18:53:30,,,false,,,,,,false,18:53,,18:54,,
202004128152491,SWYTHLN,,,,18:54,,,,,,,false,,,,,18:55,,,
202004128152491,STDENYS,,,,18:56:30,,,,,,,false,,,,,18:57,,,
202004128152491,NTHMJN,,,,18:57:30,,,,,,,false,,,,,18:58,,,
202004128152491,SOTON,19:00,19:03,19:00,,19:03,,,false,,,,,,false,19:00,,19:02,,
202004128152491,REDBDGE,,,,19:06:30,,,,,,,false,,,,,19:06,,,
202004128152491,TOTTON,,,,19:07,,,,,,,false,,,,,19:07,,,
202004128152491,LYNDHRD,,,,19:09,,,,,,,false,,,,,19:10,,,
202004128152491,BLIEURD,,,,19:11,,,,,,,false,,,,,19:11,,,
202004128152491,BKNHRST,19:16,19:17,19:16,,19:17:30,,,false,,,,,,false,19:15,,19:16,,
202004128152491,SWAY,,,,19:20,,,,,,,false,,,,,19:20,,,
202004128152491,NMILTON,19:24,19:24,19:23:30,,19:24:30,,,false,,,,,,false,19:22,,19:24,,
202004128152491,HINTONA,,,,19:26,,,,,,,false,,,,,19:26,,,
202004128152491,CHRISTC,,,,19:30,,,,,,,false,,,,,19:29,,,
202004128152491,BOMO,19:34,19:39,19:34,,19:39,,,false,,,,,,false,19:34,,19:38,,
202004128152491,BRANKSM,19:44,19:44,19:43:30,,19:44,,,false,,,,,,false,19:43,,19:44,,
202004128152491,PSTONE,19:47,19:47,19:46:30,,19:47,,,false,,,,,,false,19:46,,19:47,,
202004128152491,POOLE,19:50,19:51,19:50,,19:51:30,,,false,,,,19:59,,false,19:55,,,,
202004128152491,HMWTHY,19:56,19:56,19:55:30,,19:56:30,,,false,,,,,,false,20:00,,20:02,,
202004128152491,HOLTONH,,,,19:59,,,,,,,false,,,,,20:04,,,
202004128152491,WARHAM,20:02,20:03,20:02,,20:03:30,,,false,,,,,,false,20:07,,20:08,,
202004128152491,WOOL,20:09,20:10,20:09,,20:10,,,false,,,,,,false,20:12,,20:13,,
202004128152491,MORETON,20:16,20:16,20:15:30,,20:17:30,,,false,,,,,,false,20:17,,20:18,,
202004128152491,DRCHS,20:24,20:24,20:24,,20:25:30,,,false,,,,,,false,20:25,,20:26,,
202004128152491,DRCHJN,,,,20:26:30,,,,,20:27,,false,,,,,,,,
202004128152491,UPWEY,20:31,20:31,20:31:30,,20:32,,,false,,,,,,false,20:33,,20:35,,
202004128152491,WEYMTH,20:36,,20:36,,,,,false,,,,,,,20:37,,,,
202004128152493,WATRLMN,,18:35,,,18:35,,,,,,,,,false,,,18:34,,
202004128152493,VAUXHLM,,,,18:37,,,,,,,false,,,,,18:37,,,
202004128152493,CLPHMJM,,18:42,18:41:30,,18:42:30,,,false,,,,,,false,18:41,,18:42,,
202004128152493,ERLFLD,,,,18:46,,,,,18:44,,false,,,,,,,,
202004128152493,WDON,,,,18:50:30,,,,,,,false,,,,,18:45,,,
202004128152493,RAYNSPK,,,,18:52,,,,,18:46,,false,,,,,,,,
202004128152493,NEWMLDN,,,,18:54,,,,,,,false,,,,,18:48,,,
202004128152493,SURBITN,,,,18:56,,,,,,,false,,,,,18:48,,,
202004128152493,BRLANDS,,,,18:55,,,,,,,false,,,,,18:48,,,
202004128152493,HCRTJN,,,,18:57,,,,,,,false,,,,,18:49,,,
202004128152493,ESHER,,,,18:57:30,,,,,,,false,,,,,18:50,,,
202004128152493,HERSHAM,,,,18:58,,,,,,,false,,,,,18:51,,,
202004128152493,WONT,,,,18:59,,,,,,,false,,,,,18:52,,,
202004128152493,WEYBDGE,,,,19:01,,,,,,,false,,,,,18:53,,,
202004128152493,BYFLANH,,,,19:02,,,,,18:54,,false,,,,,,,,
202004128152493,WBYFLET,,,,19:03,,,,,,,false,,,,,18:54,,,
202004128152493,WOKING,19:06,19:07,19:05:30,,19:07:30,,,false,,,,,,false,19:00,,19:06,,
202004128152493,WOKINGJ,,,,19:08:30,,,,,,,false,,,,,19:07,,,
202004128152493,FRBRMN,,,,19:15,,,,,,,false,,,,,19:13,,,
202004128152493,FLEET,,,,19:17,,,,,,,false,,,,,19:16,,,
202004128152493,WNCFILD,,,,19:19,,,,,,,false,,,,,19:18,,,
202004128152493,HOOK,,,,19:21,,,,,,,false,,,,,19:19,,,
202004128152493,BSNGSTK,19:26,19:28,19:25:30,,19:28,,,false,,,,,,false,19:25,,19:27,,
202004128152493,WRTINGJ,,,,19:31:30,,,,,,,false,,,,,19:30,,,
202004128152493,MCHLDVR,,,,19:37,,,,,,,false,,,,,19:35,,,
202004128152493,WALRSAL,,,,19:39:30,,,,,19:38,,false,,,,,,,,
202004128152493,WNCHSTR,19:43,19:44,19:43,,19:44:30,,,false,,,,,,false,19:41,,19:43,,
202004128152493,SHAWFDJ,,,,19:47:30,,,,,19:46,,false,,,,,,,,
202004128152493,SHAWFD,,,,19:48,,,,,,,false,,,,,19:47,,,
202004128152493,ELGH,,,,19:51,,,,,,,false,,,,,19:49,,,
202004128152493,SOTPKWY,19:53,19:53,19:52:30,,19:54,,,false,,,,,,false,19:52,,19:52,,
202004128152493,SWYTHLN,,,,19:55,,,,,,,false,,,,,19:54,,,
202004128152493,STDENYS,,,,19:57,,,,,,,false,,,,,19:56,,,
202004128152493,NTHMJN,,,,19:58,,,,,,,false,,,,,19:56,,,
202004128152493,SOTON,20:01,20:03,20:00:30,,20:03,,,false,,,,,,false,19:59,,20:02,,
202004128152493,REDBDGE,,,,20:06:30,,,,,,,false,,,,,20:05,,,
202004128152493,TOTTON,,,,20:07,,,,,,,false,,,,,20:06,,,
202004128152493,LYNDHRD,,,,20:09,,,,,,,false,,,,,20:09,,,
202004128152493,BLIEURD,,,,20:11,,,,,,,false,,,,,20:11,,,
202004128152493,BKNHRST,20:16,20:17,20:16,,20:17:30,,,false,,,,,,false,20:15,,20:16,,
